Código IBGE do Município;Sigla da Unidade da Federação;População residente, Homens, Rural, 0 a 4 anos;População residente, Homens, Rural, 5 a 9 anos;População residente, Homens, Rural, 10 a 14 anos;População residente, Homens, Rural, 15 a 19 anos;População residente, Homens, Rural, 20 a 24 anos;População residente, Homens, Rural, 25 a 29 anos;População residente, Homens, Rural, 30 a 39 anos;População residente, Homens, Rural, 40 a 49 anos;População residente, Homens, Rural, 50 a 59 anos;População residente, Homens, Rural, 60 a 69 anos;População residente, Homens, Rural, 70 anos ou mais;População residente, Homens, Urbana, 0 a 4 anos;População residente, Homens, Urbana, 5 a 9 anos;População residente, Homens, Urbana, 10 a 14 anos;População residente, Homens, Urbana, 15 a 19 anos;População residente, Homens, Urbana, 20 a 24 anos;População residente, Homens, Urbana, 25 a 29 anos;População residente, Homens, Urbana, 30 a 39 anos;População residente, Homens, Urbana, 40 a 49 anos;População residente, Homens, Urbana, 50 a 59 anos;População residente, Homens, Urbana, 60 a 69 anos;População residente, Homens, Urbana, 70 anos ou mais;População residente, Mulheres, Rural, 0 a 4 anos;População residente, Mulheres, Rural, 5 a 9 anos;População residente, Mulheres, Rural, 10 a 14 anos;População residente, Mulheres, Rural, 15 a 19 anos;População residente, Mulheres, Rural, 20 a 24 anos;População residente, Mulheres, Rural, 25 a 29 anos;População residente, Mulheres, Rural, 30 a 39 anos;População residente, Mulheres, Rural, 40 a 49 anos;População residente, Mulheres, Rural, 50 a 59 anos;População residente, Mulheres, Rural, 60 a 69 anos;População residente, Mulheres, Rural, 70 anos ou mais;População residente, Mulheres, Urbana, 0 a 4 anos;População residente, Mulheres, Urbana, 5 a 9 anos;População residente, Mulheres, Urbana, 10 a 14 anos;População residente, Mulheres, Urbana, 15 a 19 anos;População residente, Mulheres, Urbana, 20 a 24 anos;População residente, Mulheres, Urbana, 25 a 29 anos;População residente, Mulheres, Urbana, 30 a 39 anos;População residente, Mulheres, Urbana, 40 a 49 anos;População residente, Mulheres, Urbana, 50 a 59 anos;População residente, Mulheres, Urbana, 60 a 69 anos;População residente, Mulheres, Urbana, 70 anos ou mais;Total Homens;Total Mulheres;Total
250430;PB;0,020958084;0,02067294;0,022241232;0,029512404;0,022954092;0,017964072;0,040704306;0,041773596;0,023809524;0,020031366;0,016324494;0,060735672;0,063373253;0,065440547;0,062589107;0,072783005;0,073210721;0,108069575;0,085044197;0,058240662;0,035215284;0,038351868;0,019461078;0,015754206;0,02174223;0,026589678;0,026233248;0,018819504;0,034431138;0,031437126;0,02673225;0,014043342;0,017892786;0,055175364;0,065511833;0,058668378;0,065939549;0,068363273;0,073068149;0,124394069;0,104362703;0,073139435;0,053607072;0,054818934;14028;14732;28760
250435;PB;0,066985646;0,074815137;0,073510222;0,082644628;0,05785124;0,066115702;0,111787734;0,087429317;0,059591127;0,055241409;0,044802088;0,018703784;0,014789039;0,020008699;0,020878643;0,023488473;0,016093954;0,026533275;0,033927795;0,020443671;0,01261418;0,011744237;0,060896042;0,069160505;0,065680731;0,070030448;0,063940844;0,062200957;0,097433667;0,09569378;0,058721183;0,053501522;0,052631579;0,017398869;0,020443671;0,023488473;0,020878643;0,018268813;0,012179208;0,035667682;0,026968247;0,020878643;0,009569378;0,020008699;2299;2243;4542
250440;PB;0,027741228;0,029276316;0,037609649;0,043859649;0,042653509;0,029495614;0,065789474;0,046162281;0,034429825;0,023245614;0,016776316;0,048026316;0,056359649;0,058662281;0,057236842;0,062061404;0,052412281;0,076315789;0,070942982;0,04747807;0,037938596;0,035526316;0,025877193;0,035964912;0,036403509;0,038925439;0,032127193;0,027412281;0,052412281;0,04122807;0,030263158;0,022916667;0,019517544;0,048464912;0,049561404;0,054605263;0,055701754;0,06129386;0,056907895;0,093311404;0,074013158;0,060416667;0,047587719;0,048684211;9120;9244;18364
250450;PB;0,018973561;0,028926905;0,027682737;0,032037325;0,024572317;0,023950233;0,044167963;0,046034215;0,030171073;0,023950233;0,019284603;0,058164852;0,056920684;0,066251944;0,06407465;0,066251944;0,039502333;0,08273717;0,08273717;0,061586314;0,042612753;0,05940902;0,024883359;0,022395023;0,024883359;0,030793157;0,023950233;0,028926905;0,033592535;0,042301711;0,029860031;0,023950233;0,024261275;0,053499222;0,060653188;0,061275272;0,056920684;0,05318818;0,047278383;0,106065319;0,099533437;0,079315708;0,059720062;0,060653188;3215;3369;6584
250460;PB;0,026853745;0,029362572;0,038747445;0,041999628;0,026946664;0,023044044;0,047853559;0,038840364;0,029269652;0,014960045;0,011057424;0,074056867;0,069132132;0,066344546;0,058167627;0,069689649;0,069782568;0,099702657;0,06941089;0,044601375;0,027411262;0,022765285;0,026482067;0,023229883;0,034658985;0,029641331;0,037446571;0,020256458;0,055194202;0,036424456;0,021371492;0,020163538;0,008641516;0,063371121;0,068667534;0,065787028;0,074800223;0,057238432;0,070618844;0,098030106;0,070990522;0,052406616;0,030198848;0,022672366;10762;10636;21398
250470;PB;0,023969722;0,04079058;0,04079058;0,044575273;0,018923465;0,022287637;0,05508831;0,062657696;0,038267452;0,019764508;0,028174937;0,042472666;0,061816653;0,054667788;0,062657696;0,049201009;0,043313709;0,090832632;0,074432296;0,02901598;0,048359966;0,047939445;0,022708158;0,021867115;0,036164844;0,032800673;0,020605551;0,021446594;0,044154752;0,042893188;0,037005887;0,018923465;0,039529016;0,041211102;0,06391926;0,057190917;0,049201009;0,057190917;0,049621531;0,097140454;0,073591253;0,044154752;0,052985702;0,046257359;2378;2308;4686
250480;PB;0,021290931;0,019539146;0,029376095;0,028298073;0,022638458;0,020078157;0,03557472;0,030184611;0,021695189;0,017113597;0,014957553;0,060638728;0,071957957;0,076674303;0,066567848;0,066028837;0,060773481;0,096078696;0,090553834;0,061042986;0,044333648;0,044603153;0,012127746;0,024255491;0,034227193;0,020886673;0,019404393;0,022503706;0,033822935;0,025603018;0,020886673;0,017652607;0,010510713;0,062525266;0,060773481;0,069397655;0,070475677;0,069801913;0,061986255;0,11063199;0,098638997;0,074518259;0,062121008;0,058617437;7421;7728;15149
250485;PB;0,021834061;0,031659389;0,050218341;0,051310044;0,06441048;0,050218341;0,075327511;0,093886463;0,044759825;0,041484716;0,043668122;0,038209607;0,032751092;0,028384279;0,041484716;0,030567686;0,03930131;0,057860262;0,054585153;0,03930131;0,034934498;0,033842795;0,022925764;0,028384279;0,045851528;0,056768559;0,029475983;0,036026201;0,077510917;0,06768559;0,042576419;0,050218341;0,05349345;0,027292576;0,032751092;0,020742358;0,022925764;0,045851528;0,030567686;0,044759825;0,065502183;0,03930131;0,03930131;0,05349345;916;855;1771
250490;PB;0,048424954;0,055713403;0,061148857;0,048177888;0,047807288;0,049042619;0,086226065;0,06448425;0,039654107;0,029400865;0,023347746;0,043730698;0,045954293;0,047189623;0,051883879;0,039901174;0,03854231;0,06732551;0,052872143;0,027300803;0,023347746;0,00852378;0,050525015;0,050895615;0,05843113;0,049166152;0,046201359;0,046819024;0,086349599;0,054848672;0,033106856;0,027547869;0,031995059;0,035330451;0,048054355;0,04990735;0,045707227;0,044348363;0,043113033;0,072390364;0,054972205;0,036442248;0,024583076;0,017541692;8095;8162;16257
250500;PB;0,024160283;0,035356511;0,040659988;0,032410136;0,028285209;0,022687095;0,034472599;0,039481438;0,026812021;0,018267531;0,02209782;0,067766647;0,060695345;0,062757808;0,060989982;0,068355922;0,057454331;0,10047142;0,078962876;0,038302887;0,042722451;0,036829699;0,027401296;0,015615793;0,025338833;0,033294048;0,032115498;0,021213907;0,032410136;0,034177961;0,02445492;0,020919269;0,026222746;0,062757808;0,077489688;0,065704184;0,056865056;0,06865056;0,06246317;0,098408957;0,080436064;0,055391868;0,051856217;0,050383029;3394;3474;6868
250510;PB;0,019219036;0,033760423;0,045556233;0,032641855;0,03752288;0,022981493;0,042708969;0,038133008;0,037319504;0,015253203;0,023998373;0,061012813;0,051250763;0,054708155;0,060097621;0,061826317;0,053386211;0,08633313;0,077384584;0,047183242;0,048708562;0,049013626;0,021354484;0,022066301;0,032641855;0,035895871;0,034268863;0,02104942;0,038844824;0,03955664;0,021862925;0,019727476;0,026133821;0,044946105;0,052877771;0,061317877;0,053589587;0,065080334;0,055013219;0,099247509;0,088163514;0,070164735;0,056843604;0,070978239;9834;10145;19979
250520;PB;0,018589554;0,015343759;0,022130422;0,028031868;0,015048687;0,011507819;0,028622012;0,020950133;0,015933904;0,01416347;0,007376807;0,067276483;0,079964591;0,093242844;0,080554736;0,077604013;0,070522278;0,108881676;0,080259664;0,048096784;0,049277073;0,046621422;0,014753615;0,016524048;0,016524048;0,017409265;0,015933904;0,016228976;0,026261434;0,023310711;0,011212747;0,013573325;0,008262024;0,07081735;0,071997639;0,095603423;0,084095603;0,073473001;0,059014459;0,118914134;0,077899085;0,074063145;0,051637651;0,075243435;3389;3500;6889
250523;PB;0,068409164;0,066473056;0,077121652;0,073894805;0,051306873;0,051306873;0,082929977;0,075185544;0,053888351;0,033881897;0,042271701;0,023555986;0,022587932;0,038399484;0,019038399;0,035172636;0,026137464;0,039367538;0,045821233;0,033881897;0,019361084;0,020006454;0,045821233;0,06195547;0,081961923;0,072926751;0,044530494;0,049370765;0,090674411;0,063568893;0,048725395;0,051306873;0,046143917;0,022265247;0,022265247;0,030009681;0,03678606;0,034527267;0,027428203;0,034527267;0,050338819;0,033881897;0,026782833;0,025169409;3099;3102;6201
250527;PB;0,076367781;0,079407295;0,104103343;0,107142857;0,071808511;0,067629179;0,136778116;0,096504559;0,066489362;0,05281155;0,055471125;0,00493921;0,011398176;0,010638298;0,006458967;0,006458967;0,004179331;0,012537994;0,001899696;0,010258359;0,007978723;0,008738602;0,080547112;0,084726444;0,093085106;0,094984802;0,077887538;0,058510638;0,120440729;0,085486322;0,06724924;0,053191489;0,068009119;0,006079027;0,004179331;0,004179331;0,008358663;0,003799392;0,008358663;0,014817629;0,012158055;0,008358663;0,012158055;0,012537994;2632;2577;5209
250530;PB;0,029141104;0,043711656;0,047546012;0,029907975;0,05904908;0,052147239;0,072852761;0,051380368;0,029907975;0,026840491;0,011503067;0,053680982;0,051380368;0,049846626;0,077453988;0,041411043;0,041411043;0,071319018;0,070552147;0,040644172;0,025306748;0,023006135;0,034509202;0,040644172;0,039877301;0,039877301;0,035276074;0,039877301;0,047546012;0,034509202;0,030674847;0,027607362;0,014570552;0,030674847;0,033742331;0,059815951;0,059815951;0,054447853;0,043711656;0,076687117;0,06595092;0,036809816;0,037576687;0,036809816;1304;1201;2505
250535;PB;0,037804878;0,042276423;0,056910569;0,069105691;0,054471545;0,040243902;0,066260163;0,06504065;0,048780488;0,025203252;0,039837398;0,046341463;0,046341463;0,059756098;0,042682927;0,038211382;0,036178862;0,066260163;0,037804878;0,023577236;0,026422764;0,030487805;0,05;0,05203252;0,076829268;0,038211382;0,050813008;0,032926829;0,054471545;0,057723577;0,043902439;0,03495935;0,028455285;0,041463415;0,041869919;0,043089431;0,054065041;0,038617886;0,040243902;0,067479675;0,042276423;0,038211382;0,030487805;0,033739837;2460;2440;4900
250540;PB;0,0295402;0,046750578;0,047264321;0,043924994;0,031595171;0,025687131;0,046493707;0,04520935;0,034163884;0,030053943;0,019008477;0,055227331;0,05702543;0,063704084;0,066272797;0,051374261;0,049833034;0,077318264;0,065245312;0,04315438;0,034420755;0,036732597;0,034163884;0,03724634;0,035705112;0,041613152;0,0295402;0,031852042;0,042383766;0,050603648;0,030310814;0,033136399;0,030053943;0,052144875;0,0608785;0,073722065;0,06293347;0,048805548;0,052915489;0,098638582;0,063960956;0,057796044;0,047778063;0,036218854;3893;4097;7990
250550;PB;0,049396268;0,058726674;0,049396268;0,063666301;0,054884742;0,048298573;0,065312843;0,056531284;0,039517014;0,031284303;0,033479693;0,035126235;0,040614709;0,048298573;0,040614709;0,039517014;0,04884742;0,08507135;0,049945115;0,023051592;0,021405049;0,01701427;0,030735456;0,041712404;0,043907794;0,04884742;0,03402854;0,042261251;0,075740944;0,058726674;0,045554336;0,044456641;0,040614709;0,03402854;0,030186608;0,033479693;0,035675082;0,049396268;0,037870472;0,078485181;0,04884742;0,030735456;0,020856202;0,021953897;1822;1691;3513
250560;PB;0,026110444;0,037515006;0,051320528;0,066626651;0,054321729;0,028811525;0,055222089;0,041716687;0,036614646;0,019507803;0,024009604;0,042316927;0,052220888;0,048619448;0,056122449;0,051620648;0,053421369;0,087034814;0,06122449;0,038715486;0,034813926;0,032112845;0,031812725;0,039915966;0,043517407;0,047719088;0,036614646;0,030612245;0,045918367;0,042917167;0,040816327;0,017106843;0,021008403;0,045318127;0,042917167;0,06182473;0,049819928;0,055822329;0,051020408;0,081332533;0,066026411;0,051020408;0,048919568;0,033913565;3332;3285;6617
250570;PB;0,046996399;0,056092477;0,066325564;0,076369149;0,047564904;0,03884783;0,072389615;0,050786432;0,036005306;0,033731287;0,043206367;0,033541785;0,036763312;0,054197461;0,03884783;0,036573811;0,030699261;0,05533447;0,051923441;0,03297328;0,022929695;0,037900322;0,046048891;0,059693007;0,065946561;0,054765966;0,038089824;0,039226833;0,071252606;0,043016866;0,039795338;0,042637862;0,042258859;0,035057798;0,034678795;0,047754406;0,041311351;0,04358537;0,03411029;0,052870949;0,051354937;0,036384309;0,040363843;0,03297328;5277;5241;10518
250580;PB;0,016750419;0,025683975;0,025125628;0,018983808;0,013958682;0,012841988;0,036292574;0,026242323;0,025683975;0,010050251;0,029034059;0,048576214;0,071468453;0,083752094;0,094360692;0,069793412;0,072585148;0,078168621;0,089893914;0,036850921;0,055276382;0,058626466;0,01451703;0,023450586;0,018425461;0,023450586;0,017308766;0,01228364;0,02065885;0,017867113;0,018425461;0,02065885;0,018983808;0,063651591;0,062534897;0,08654383;0,069235064;0,061976549;0,05360134;0,104410944;0,103852596;0,073143495;0,075935232;0,071468453;1791;1849;3640
250590;PB;0,048416019;0,043036461;0,044231919;0,038852361;0,051404662;0,029886432;0,034668261;0,032875075;0,021518231;0,009563658;0,025702331;0,053795577;0,054393305;0,068141064;0,056186491;0,040047818;0,059175134;0,108786611;0,066945607;0,042438733;0,035863718;0,034070532;0,041243276;0,031081889;0,040047818;0,035863718;0,038254632;0,03048416;0,031081889;0,031081889;0,022713688;0,020322773;0,004781829;0,038852361;0,062761506;0,061566049;0,041243276;0,063359235;0,062761506;0,114166169;0,065152421;0,062163778;0,047220562;0,036461447;1673;1644;3317
250600;PB;0,032660333;0,032462391;0,027579836;0,025204539;0,0280417;0,026326207;0,045196622;0,036157297;0,025732383;0,018936395;0,020585907;0,054631829;0,059976247;0,073106361;0,065386646;0,064924782;0,058392716;0,100686197;0,080232251;0,049023489;0,034573766;0,040182106;0,025402481;0,016099235;0,040182106;0,033386118;0,023225125;0,024676696;0,039786223;0,033188176;0,020849828;0,024808657;0,024082871;0,058788599;0,069213513;0,056083399;0,058062813;0,066508314;0,063869095;0,108603853;0,089469517;0,067102138;0,052256532;0,056083399;15156;15940;31096
250610;PB;0,037453184;0,047440699;0,066345639;0,066167291;0,043517032;0,035848047;0,068129124;0,057249866;0,043517032;0,045122169;0,023898698;0,049402533;0,046370608;0,045122169;0,046548957;0,041911896;0,036026396;0,048154093;0,051542714;0,035134653;0,030319244;0,034777956;0,042803638;0,04975923;0,064383806;0,062600321;0,036561441;0,029249153;0,05564473;0,059746745;0,047619048;0,032459426;0,043517032;0,042981987;0,040306759;0,039593365;0,049580881;0,041198502;0,046370608;0,063670412;0,050294275;0,051542714;0,043695381;0,040485108;5607;5798;11405
250620;PB;0,023144997;0,03403676;0,036078965;0,021783526;0,027229408;0,037440436;0,066031314;0,046970728;0,049012934;0,03539823;0,026548673;0,057181756;0,046970728;0,037440436;0,057862491;0,059904697;0,037440436;0,068073519;0,081688223;0,042205582;0,041524847;0,066031314;0,013614704;0,014976174;0,037440436;0,027910143;0,036078965;0,026548673;0,049012934;0,042886317;0,047651464;0,031994554;0,03539823;0,043567052;0,042205582;0,05377808;0,038801906;0,049012934;0,063989108;0,077603812;0,072838666;0,055139551;0,061266167;0,076242342;1469;1466;2935
250625;PB;0,074987905;0,077890663;0,107160135;0,10619255;0,080309627;0,068698597;0,09724238;0,097484277;0,069908079;0,067731011;0,04934688;0,010401548;0,012094823;0,011127238;0,009917755;0,007982583;0,004837929;0,016690856;0,011852927;0,007498791;0,003144654;0,007498791;0,070633769;0,071601355;0,099419448;0,1095791;0,080067731;0,057571359;0,106434446;0,097000484;0,086115143;0,059990324;0,070875665;0,010401548;0,015965167;0,010401548;0,006047412;0,005805515;0,014271892;0,022012579;0,013062409;0,006773101;0,007256894;0,005079826;4134;4243;8377
250630;PB;0,009103851;0,008129777;0,012250862;0,011576502;0,013562116;0,011276787;0,019518957;0,014798441;0,008354563;0,00951596;0,005207553;0,073467706;0,076202608;0,082309306;0,082421699;0,081185374;0,083208452;0,135845946;0,105986813;0,069721265;0,042297318;0,044058145;0,008541885;0,009590889;0,012175933;0,011239323;0,009928068;0,008691743;0,018095309;0,012812828;0,008392028;0,007755133;0,008017383;0,066948899;0,070470553;0,080885659;0,085905889;0,086917428;0,085980818;0,152442679;0,119923573;0,078338079;0,061366702;0,068297617;26692;28633;55325
250640;PB;0,051589595;0,046820809;0,065895954;0,060549133;0,055346821;0,054190751;0,084104046;0,066907514;0,04017341;0,032803468;0,030780347;0,033526012;0,037427746;0,044797688;0,042774566;0,03367052;0,028179191;0,060693642;0,046965318;0,032803468;0,023265896;0,026734104;0,05;0,057080925;0,060404624;0,057803468;0,043641618;0,044508671;0,083815029;0,063439306;0,041763006;0,040895954;0,034682081;0,028034682;0,036849711;0,032947977;0,038294798;0,034971098;0,036416185;0,064306358;0,055057803;0,033526012;0,033381503;0,032947977;6920;6953;13873
250650;PB;0,021290323;0,023870968;0,049032258;0,030967742;0,02;0,038064516;0,04;0,043225806;0,024516129;0,040645161;0,027096774;0,041935484;0,061290323;0,041935484;0,060645161;0,081290323;0,03483871;0,092903226;0,093548387;0,063225806;0,043870968;0,025806452;0,035483871;0,021935484;0,030967742;0,022580645;0,021290323;0,022580645;0,043225806;0,023870968;0,032258065;0,021290323;0,031612903;0,045806452;0,047096774;0,067741935;0,063870968;0,079354839;0,044516129;0,101935484;0,110322581;0,066451613;0,046451613;0,057419355;1550;1609;3159
250660;PB;0,025725594;0,039248021;0,041226913;0,040897098;0,041556728;0,031002639;0,058047493;0,048812665;0,036939314;0,027704485;0,024406332;0,050791557;0,043865435;0,064313984;0,057058047;0,045844327;0,046833773;0,078496042;0,060686016;0,050791557;0,042875989;0,042875989;0,024076517;0,030672823;0,024736148;0,038258575;0,026055409;0,026385224;0,04914248;0,042875989;0,043205805;0,031992084;0,020118734;0,03792876;0,041226913;0,060686016;0,050461741;0,049802111;0,04914248;0,086411609;0,079155673;0,056068602;0,057058047;0,063324538;3032;2998;6030
250670;PB;0,063069376;0,067449194;0,066222845;0,061667835;0,059740715;0,045725298;0,062894184;0,052908199;0,038192011;0,029957954;0,020847933;0,039243167;0,043798178;0,05746321;0,039943938;0,040119131;0,032235459;0,06779958;0,044849334;0,025052558;0,020147162;0,02067274;0,055886475;0,060616678;0,067624387;0,056937631;0,057112824;0,034162579;0,058514366;0,050105116;0,043447793;0,028206027;0,020497547;0,035739313;0,050105116;0,051857043;0,042046251;0,034512964;0,038892782;0,06850035;0,046776454;0,033812193;0,026629292;0,026804485;5708;5644;11352
250680;PB;0,029644716;0,031115637;0,039262277;0,04469337;0,033831184;0,025458248;0,04921928;0,037338764;0,033944331;0,017198461;0,026816022;0,050350758;0,065399412;0,067888663;0,067322924;0,047295768;0,046051143;0,086671193;0,072980312;0,047182621;0,041185789;0,039149129;0,027834352;0,03349174;0,035980991;0,044353926;0,031794524;0,029305273;0,045937995;0,039941163;0,032586558;0,022516406;0,032586558;0,050463906;0,055668703;0,074564381;0,057139624;0,051821679;0,048427246;0,096515049;0,075809007;0,059968319;0,056800181;0,053632043;8838;9343;18181
250690;PB;0,0142604;0,013754114;0,024892414;0,019407645;0,017888786;0,01662307;0,030377183;0,022698506;0,018310691;0,009788204;0,014597924;0,061935702;0,070036284;0,070120665;0,075183529;0,072736478;0,064551515;0,119905493;0,103113661;0,063792085;0,047590921;0,048434731;0,014766686;0,01586364;0,027001941;0,015104211;0,018395072;0,010716395;0,029027086;0,025145557;0,01265716;0,016032402;0,013754114;0,056197789;0,061682558;0,06573285;0,079571344;0,070373808;0,072230192;0,132393891;0,1109611;0,085140494;0,067842376;0,065142182;11851;12630;24481
250700;PB;0,01571554;0,018437226;0,026075505;0,027743635;0,023529412;0,032396839;0,030640913;0,026953468;0,026690079;0,010974539;0,017471466;0,068920105;0,073046532;0,072695347;0,073222125;0,074012291;0,059613696;0,122739245;0,081650571;0,043283582;0,038454785;0,035733099;0,023529412;0,021071115;0,022475856;0,023178227;0,024495171;0,020807726;0,026777875;0,025636523;0,018525022;0,014310799;0,011237928;0,054784899;0,064091308;0,069622476;0,074714662;0,075417032;0,072431958;0,13380158;0,08928885;0,066549605;0,053204565;0,050307287;11390;11803;23193
250710;PB;0,031187945;0,037378811;0,049877351;0,035276253;0,033056886;0,036561149;0,053264806;0,035276253;0,029085387;0,019039832;0,017054082;0,053732041;0,052680762;0,053965658;0,064945684;0,057820348;0,050461395;0,088657867;0,073589534;0,04415372;0,040415839;0,042518397;0,027917299;0,030019857;0,038546899;0,03364093;0,029903049;0,02686602;0,051512674;0,031888798;0,030603901;0,020441537;0,018923023;0,057586731;0,053264806;0,053498423;0,060857376;0,060740568;0,051395865;0,091928513;0,071720593;0,048242028;0,049293307;0,046723514;8561;8437;16998
250720;PB;0,026930693;0,03960396;0,035841584;0,05960396;0,032277228;0,029306931;0,057425743;0,053861386;0,033465347;0,028910891;0,026732673;0,062772277;0,053465347;0,062178218;0,054257426;0,063960396;0,053663366;0,073465347;0,048316832;0,045148515;0,033465347;0,025346535;0,032673267;0,032475248;0,049108911;0,041584158;0,034059406;0,028514851;0,049108911;0,055049505;0,035247525;0,031089109;0,028118812;0,057623762;0,056831683;0,052079208;0,061386139;0,05960396;0,052475248;0,082772277;0,052079208;0,057227723;0,039405941;0,031683168;5050;5152;10202
250730;PB;0,031656548;0,042786933;0,047990749;0,048858051;0,038884071;0,029488291;0,059265684;0,043509685;0,030933796;0,034836658;0,036282162;0,051026308;0,050014455;0,057675629;0,057241977;0,044087887;0,046834345;0,069384215;0,066637757;0,045822492;0,033969355;0,032812952;0,033246603;0,040329575;0,044087887;0,044376988;0,027464585;0,028476438;0,04827985;0,044087887;0,041196878;0,02891009;0,029632842;0,047123446;0,04509974;0,056808326;0,060132986;0,055651923;0,046256143;0,082538306;0,070396068;0,044232437;0,046545244;0,050303556;6918;7023;13941
